    Rank Group    Score       Missing     Variable
    1084  F     2.988E-02         165     TNFAIP2
    1085  F     2.988E-02         165     PLOD2
    1086  F     2.987E-02         165     OR2A2
    1087  F     2.987E-02         165     PSMD3
    1088  F     2.987E-02         165     ANAPC5
    1089  F     2.987E-02         165     SKIV2L
    1090  F     2.986E-02         165     CACNG8
    1091  F     2.986E-02         165     FADD
    1092  F     2.986E-02         165     LEFTY2
    1093  F     2.985E-02         165     NAB2
    1094  F     2.985E-02         165     TMEM215
    1095  F     2.985E-02         165     ILKAP
    1096  F     2.985E-02         165     NAGLU
    1097  F     2.985E-02         165     NPS
    1098  F     2.985E-02         165     SLAIN1
    1099  F     2.985E-02         165     TUBB4B
    1100  F     2.984E-02         165     SIRPB1
    1101  F     2.984E-02         165     TMEM98
    1102  F     2.984E-02         165     SPARCL1
    1103  F     2.984E-02         165     ZKSCAN5
    1104  F     2.984E-02         165     CAMK2D
    1105  F     2.984E-02         165     IL1RAP
    1106  F     2.984E-02         165     TWF1
    1107  F     2.983E-02         165     CDK11A
    1108  F     2.983E-02         165     TBRG4
    1109  F     2.982E-02         165     NDST1
    1110  F     2.982E-02         165     PRPF18
    1111  F     2.982E-02         165     SLC25A18
    1112  F     2.982E-02         165     ZNF398
    1113  F     2.982E-02         165     CADM4
    1114  F     2.982E-02         165     PANK4
    1115  F     2.982E-02         165     NCKAP1L
    1116  F     2.982E-02         165     FAM181B
    1117  F     2.981E-02         165     ARHGEF5
    1118  F     2.981E-02         165     ACRV1
    1119  F     2.981E-02         165     GDI2
    1120  F     2.981E-02         165     BOLL
    1121  F     2.981E-02         165     TMTC4
    1122  F     2.981E-02         165     PTPRS
    1123  F     2.981E-02         165     ITGB1BP2
    1124  F     2.981E-02         165     DIRC2
    1125  F     2.981E-02         165     IL12A
    1126  F     2.981E-02         165     TBC1D15
    1127  F     2.981E-02         165     ADRA2C
    1128  F     2.981E-02         165     DHH
    1129  F     2.981E-02         165     CINP
    1130  F     2.980E-02         165     INTS7
    1131  F     2.979E-02         165     CCDC64
    1132  F     2.979E-02         165     ESRRG
    1133  F     2.979E-02         165     SH3BGRL
    1134  F     2.979E-02         165     TRAPPC10
    1135  F     2.979E-02         165     ATP11A
    1136  F     2.979E-02         165     TRMT6
    1137  F     2.979E-02         165     MAGEB1
    1138  F     2.979E-02         165     BDKRB1
    1139  F     2.979E-02         165     MCRS1
    1140  F     2.979E-02         165     GPR1
    1141  F     2.979E-02         165     SETD5
    1142  F     2.979E-02         165     MARS
    1143  F     2.976E-02         165     FBLN2
    1144  F     2.976E-02         165     ENTPD3
    1145  F     2.976E-02         165     REC8
    1146  F     2.976E-02         165     BRS3
    1147  F     2.976E-02         165     PLEKHH3
    1148  F     2.976E-02         165     USP35
    1149  F     2.973E-02         165     CHST14
    1150  F     2.973E-02         165     UBE2S
    1151  F     2.973E-02         165     REG1B
    1152  F     2.973E-02         165     OR5H15
    1153  F     2.973E-02         165     SPRED2
    1154  F     2.973E-02         165     RABIF
    1155  F     2.973E-02         165     KLHL40
    1156  F     2.972E-02         165     PCDHGA1
    1157  F     2.972E-02         165     TCF3
    1158  F     2.971E-02         165     ERCC6L
    1159  F     2.971E-02         165     ADAD1
    1160  F     2.970E-02         165     DPP3
    1161  F     2.970E-02         165     RASL10B
    1162  F     2.970E-02         165     PILRB
    1163  F     2.970E-02         165     ITIH3
    1164  F     2.970E-02         165     NRF1
    1165  F     2.970E-02         165     G6PD
    1166  F     2.970E-02         165     HIST1H4E
    1167  F     2.970E-02         165     SIT1
    1168  F     2.970E-02         165     SMAD6
    1169  F     2.969E-02         165     MAN2B2
    1170  F     2.968E-02         165     FAM186B
    1171  F     2.968E-02         165     RAB11B
    1172  F     2.968E-02         165     ATP5O
    1173  F     2.968E-02         165     IRF3
    1174  F     2.968E-02         165     PTPRE
    1175  F     2.967E-02         165     C3orf33
    1176  F     2.967E-02         165     LRFN4
    1177  F     2.967E-02         165     SNRPN
    1178  F     2.966E-02         165     B3GNT7
    1179  F     2.966E-02         165     CTSE
    1180  F     2.964E-02         165     TAOK3
    1181  F     2.964E-02         165     LMF2
    1182  F     2.964E-02         165     TMEM230
    1183  F     2.964E-02         165     CNOT4
    1184  F     2.964E-02         165     SEMG1
    1185  F     2.964E-02         165     NUDT6
    1186  F     2.964E-02         165     NADSYN1
    1187  F     2.964E-02         165     LAP3
    1188  F     2.964E-02         165     ARGFX
    1189  F     2.964E-02         165     ARL14
    1190  F     2.964E-02         165     ELAVL1
    1191  F     2.964E-02         165     GPLD1
    1192  F     2.963E-02         165     LENG1
    1193  F     2.963E-02         165     TYRO3
    1194  F     2.963E-02         165     TRAF2
    1195  F     2.963E-02         165     PDZD4
    1196  F     2.963E-02         165     WNT9A
    1197  F     2.963E-02         165     GHSR
    1198  F     2.963E-02         165     THUMPD3
    1199  F     2.963E-02         165     RFTN2
    1200  F     2.963E-02         165     ALDH5A1
    1201  F     2.963E-02         165     TNS3
    1202  F     2.963E-02         165     CD28
    1203  F     2.962E-02         165     TMPRSS3
    1204  F     2.962E-02         165     MPRIP
    1205  F     2.962E-02         165     SOD1
    1206  F     2.962E-02         165     DISP2
    1207  F     2.962E-02         165     TRPC3
    1208  F     2.962E-02         165     TSGA10
    1209  F     2.961E-02         165     NFE2
    1210  F     2.961E-02         165     PCBP2
    1211  F     2.961E-02         165     IL22
    1212  F     2.959E-02         165     BCL2L2
    1213  F     2.959E-02         165     SLC25A38
    1214  F     2.959E-02         165     PANX3
    1215  F     2.955E-02         165     ALDH1L1
    1216  F     2.955E-02         165     ZNF746
    1217  F     2.955E-02         165     ANKRD42
    1218  F     2.955E-02         165     GOLGA3
    1219  F     2.955E-02         165     TSC22D4
    1220  F     2.955E-02         165     ORC2
    1221  F     2.955E-02         165     ODF4
    1222  F     2.955E-02         165     LHCGR
    1223  F     2.955E-02         165     GIMAP2
    1224  F     2.955E-02         165     ASPHD2
    1225  F     2.955E-02         165     BICD1
    1226  F     2.954E-02         165     BCL2L1
    1227  F     2.954E-02         165     PNLIPRP3
    1228  F     2.954E-02         165     CCNL2
    1229  F     2.954E-02         165     TMEM140
    1230  F     2.954E-02         165     FBXO38
    1231  F     2.954E-02         165     RTKN
    1232  F     2.954E-02         165     OPTC
    1233  F     2.954E-02         165     ADH7
    1234  F     2.953E-02         165     KRIT1
    1235  F     2.953E-02         165     OR13J1
    1236  F     2.953E-02         165     FOXP3
    1237  F     2.952E-02         165     ZNF648
    1238  F     2.951E-02         165     CASC3
    1239  F     2.951E-02         165     OR6C4
    1240  F     2.950E-02         165     FOXO4
    1241  F     2.950E-02         165     DYNLRB1
    1242  F     2.950E-02         165     CAMKK2
    1243  F     2.950E-02         165     BRAP
    1244  F     2.950E-02         165     EXOC1
    1245  F     2.950E-02         165     NELFB
    1246  F     2.950E-02         165     ASB18
    1247  F     2.950E-02         165     RNASEL
    1248  F     2.950E-02         165     MKNK2
    1249  F     2.949E-02         165     ITGB3
    1250  F     2.949E-02         165     STK11
    1251  F     2.948E-02         165     DFFA
    1252  F     2.948E-02         165     MAP4K3
    1253  F     2.948E-02         165     RGS19
    1254  F     2.948E-02         165     TCEA2
    1255  F     2.948E-02         165     STK4
    1256  F     2.948E-02         165     ZNF221
    1257  F     2.948E-02         165     SATL1
    1258  F     2.948E-02         165     F9
    1259  F     2.948E-02         165     EOMES
    1260  F     2.947E-02         165     SEPTIN14
    1261  F     2.947E-02         165     DEFB118
    1262  F     2.946E-02         165     PDCD7
    1263  F     2.946E-02         165     AKAP10
    1264  F     2.946E-02         165     TRAF3
    1265  F     2.946E-02         165     GIMAP6
    1266  F     2.946E-02         165     LAMB2
    1267  F     2.946E-02         165     LPAR1
    1268  F     2.946E-02         165     MAP3K13
    1269  F     2.946E-02         165     APOPT1
    1270  F     2.946E-02         165     HIST3H3
    1271  F     2.946E-02         165     ATRIP
    1272  F     2.945E-02         165     ERV3.1
    1273  F     2.945E-02         165     ARHGAP44
    1274  F     2.944E-02         165     MIIP
    1275  F     2.944E-02         165     ARRDC1
    1276  F     2.943E-02         165     OTOL1
    1277  F     2.943E-02         165     CYP20A1
    1278  F     2.943E-02         165     TPST2
    1279  F     2.943E-02         165     NLGN4X
    1280  F     2.943E-02         165     ASTE1
    1281  F     2.943E-02         165     ENTPD2
    1282  F     2.943E-02         165     CISH
    1283  F     2.943E-02         165     SDHAF2
    1284  F     2.943E-02         165     PEX26
    1285  F     2.943E-02         165     ZNF766
    1286  F     2.942E-02         165     SNCA
    1287  F     2.942E-02         165     LILRB5
    1288  F     2.942E-02         165     NUAK2
    1289  F     2.942E-02         165     ELF3
    1290  F     2.942E-02         165     ZNF568
    1291  F     2.942E-02         165     ZNF219
    1292  F     2.942E-02         165     FCAMR
    1293  F     2.942E-02         165     MYL3
    1294  F     2.942E-02         165     OR5K3
    1295  F     2.941E-02         165     CCNB2
    1296  F     2.941E-02         165     TUBA3E
    1297  F     2.941E-02         165     OXTR
    1298  F     2.941E-02         165     ZNF223
    1299  F     2.941E-02         165     TSPAN19
    1300  F     2.940E-02         165     HAVCR2
    1301  F     2.940E-02         165     PAX1
    1302  F     2.940E-02         165     MAGEA11
    1303  F     2.940E-02         165     C12orf50
    1304  F     2.940E-02         165     AGFG2
    1305  F     2.940E-02         165     OR7G2
    1306  F     2.940E-02         165     PRAME
    1307  F     2.940E-02         165     GGT1
    1308  F     2.940E-02         165     IKZF2
    1309  F     2.940E-02         165     RAI2
    1310  F     2.940E-02         165     GBX2
    1311  F     2.938E-02         165     ACER1
    1312  F     2.938E-02         165     THNSL1
    1313  F     2.937E-02         165     MAP3K8
    1314  F     2.937E-02         165     SLC2A5
    1315  F     2.937E-02         165     DAGLA
    1316  F     2.937E-02         165     TMEM136
    1317  F     2.937E-02         165     GNB2
    1318  F     2.937E-02         165     REV1
    1319  F     2.937E-02         165     C7orf63
    1320  F     2.937E-02         165     HOXD11
    1321  F     2.937E-02         165     SF1
    1322  F     2.936E-02         165     BPIFB2
    1323  F     2.936E-02         165     ASPRV1
    1324  F     2.936E-02         165     MAD2L2
    1325  F     2.936E-02         165     THG1L
    1326  F     2.936E-02         165     ATP6V0A4
    1327  F     2.936E-02         165     OR4N2
    1328  F     2.936E-02         165     DNAI1
    1329  F     2.936E-02         165     NGDN
    1330  F     2.936E-02         165     CLOCK
    1331  F     2.936E-02         165     OGG1
    1332  F     2.936E-02         165     CCNT1
    1333  F     2.936E-02         165     ZBTB32
    1334  F     2.936E-02         165     CST9L
    1335  F     2.935E-02         165     HLTF
    1336  F     2.935E-02         165     FAM136A
    1337  F     2.934E-02         165     LY6G6D
    1338  F     2.934E-02         165     ACPT
    1339  F     2.934E-02         165     KLK5
    1340  F     2.934E-02         165     PALM2AKAP2
    1341  F     2.934E-02         165     PIGO
    1342  F     2.934E-02         165     ALDH1A1
    1343  F     2.934E-02         165     MRAS
    1344  F     2.934E-02         165     TLR7
    1345  F     2.934E-02         165     HSPD1
    1346  F     2.932E-02         165     B3GNT2
    1347  F     2.932E-02         165     CBX1
    1348  F     2.932E-02         165     LRRN4CL
    1349  F     2.932E-02         165     SLC22A17
    1350  F     2.931E-02         165     SECISBP2
    1351  F     2.931E-02         165     IQCB1
    1352  F     2.928E-02         165     UGP2
    1353  F     2.928E-02         165     LTF
    1354  F     2.928E-02         165     STXBP2
    1355  F     2.928E-02         165     CATSPERD
    1356  F     2.928E-02         165     TRIM29
    1357  F     2.928E-02         165     ZNF300
    1358  F     2.928E-02         165     TXNRD3NB
    1359  F     2.927E-02         165     DAK
    1360  F     2.926E-02         165     AP1B1
    1361  F     2.926E-02         165     RASA2
    1362  F     2.926E-02         165     KRT24
    1363  F     2.926E-02         165     STX18
    1364  F     2.926E-02         165     ZSCAN25
    1365  F     2.926E-02         165     ACR
    1366  F     2.926E-02         165     EZH1
    1367  F     2.926E-02         165     CCR1
    1368  F     2.926E-02         165     ALG2
    1369  F     2.926E-02         165     GPRIN3
    1370  F     2.926E-02         165     DLL4
    1371  F     2.926E-02         165     MAP6
    1372  F     2.925E-02         165     TCERG1
    1373  F     2.925E-02         165     FAM60A
    1374  F     2.925E-02         165     LARS
    1375  F     2.925E-02         165     REPIN1
    1376  F     2.925E-02         165     SLC23A2
    1377  F     2.925E-02         165     PLSCR5
    1378  F     2.925E-02         165     ISM1
    1379  F     2.925E-02         165     HS6ST3
    1380  F     2.924E-02         165     GZF1
    1381  F     2.924E-02         165     MRPL3
    1382  F     2.924E-02         165     BEST3
    1383  F     2.924E-02         165     TM9SF2
    1384  F     2.924E-02         165     CDR1
    1385  F     2.923E-02         165     RRP1
    1386  F     2.923E-02         165     KRT2
    1387  F     2.923E-02         165     SYS1
    1388  F     2.923E-02         165     AKR1B10
    1389  F     2.922E-02         165     PEX5L
    1390  F     2.922E-02         165     UTP3
    1391  F     2.922E-02         165     SLC2A9
    1392  F     2.922E-02         165     NFE2L1
    1393  F     2.922E-02         165     EAF2
    1394  F     2.922E-02         165     WIPF2
    1395  F     2.922E-02         165     UFD1L
    1396  F     2.922E-02         165     MBNL1
    1397  F     2.922E-02         165     ZCCHC6
    1398  F     2.922E-02         165     GPR149
    1399  F     2.921E-02         165     SATB1
    1400  F     2.921E-02         165     RUFY4
    1401  F     2.921E-02         165     COL5A3
    1402  F     2.921E-02         165     SPRYD4
    1403  F     2.921E-02         165     CRLS1
    1404  F     2.921E-02         165     ANAPC15
    1405  F     2.921E-02         165     FADS2
    1406  F     2.921E-02         165     GOLGA4
    1407  F     2.921E-02         165     TOMM40
    1408  F     2.921E-02         165     INPP5F
    1409  F     2.921E-02         165     ZNF394
    1410  F     2.921E-02         165     DAPL1
    1411  F     2.921E-02         165     CTR9
    1412  F     2.921E-02         165     GRAMD1C
    1413  F     2.921E-02         165     VWC2
    1414  F     2.921E-02         165     KRTAP19.5
    1415  F     2.920E-02         165     INHBC
    1416  F     2.920E-02         165     TCERG1L
    1417  F     2.920E-02         165     WDR37
    1418  F     2.920E-02         165     ASB4
    1419  F     2.920E-02         165     ZNF107
    1420  F     2.919E-02         165     NUDT19
    1421  F     2.919E-02         165     SUMF1
    1422  F     2.919E-02         165     HTR2B
    1423  F     2.919E-02         165     HCN2
    1424  F     2.919E-02         165     TAZ
    1425  F     2.919E-02         165     GLA
    1426  F     2.919E-02         165     ZNF649
    1427  F     2.919E-02         165     DPP8
    1428  F     2.919E-02         165     ANGPTL1
    1429  F     2.918E-02         165     POLR3F
    1430  F     2.918E-02         165     IMPG2
    1431  F     2.918E-02         165     ZNF212
    1432  F     2.918E-02         165     ATP13A3
    1433  F     2.918E-02         165     THRB
    1434  F     2.918E-02         165     CLDN16
    1435  F     2.915E-02         165     CEP63
    1436  F     2.915E-02         165     GPR156
    1437  F     2.915E-02         165     HIST1H3E
    1438  F     2.915E-02         165     GSAP
    1439  F     2.915E-02         165     PPM1H
    1440  F     2.914E-02         165     EMCN
    1441  F     2.914E-02         165     SLC25A29
    1442  F     2.913E-02         165     KRTAP12.4
    1443  F     2.913E-02         165     SMOX
    1444  F     2.910E-02         165     FERMT1
    1445  F     2.910E-02         165     FAM122B
    1446  F     2.910E-02         165     BEX2
    1447  F     2.910E-02         165     STAT4
    1448  F     2.910E-02         165     FFAR1
    1449  F     2.910E-02         165     C9orf135
    1450  F     2.909E-02         165     TNNI1
    1451  F     2.909E-02         165     AHCYL2
    1452  F     2.909E-02         165     TTPAL
    1453  F     2.909E-02         165     BAP1
    1454  F     2.909E-02         165     PIP
    1455  F     2.908E-02         165     C12orf71
    1456  F     2.908E-02         165     PTPN4
    1457  F     2.907E-02         165     PLCG1
    1458  F     2.907E-02         165     HGD
    1459  F     2.907E-02         165     FPR2
    1460  F     2.907E-02         165     CHST13
    1461  F     2.904E-02         165     MAGEA8
    1462  F     2.904E-02         165     PRKCI
    1463  F     2.904E-02         165     LPIN3
    1464  F     2.902E-02         165     OR10A7
    1465  F     2.902E-02         165     NFS1
    1466  F     2.902E-02         165     LINGO3
    1467  F     2.900E-02         165     HMMR
    1468  F     2.900E-02         165     TEDDM1
    1469  F     2.900E-02         165     SLC38A4
    1470  F     2.899E-02         165     MAGEA1
    1471  F     2.899E-02         165     ARVCF
    1472  F     2.899E-02         165     PPP1R14B
    1473  F     2.899E-02         165     GGT5
    1474  F     2.899E-02         165     FAM196A
    1475  F     2.899E-02         165     ZNF10
    1476  F     2.898E-02         165     POU2F2
    1477  F     2.898E-02         165     PVRL3
    1478  F     2.897E-02         165     TMEM175
    1479  F     2.897E-02         165     MTMR3
    1480  F     2.897E-02         165     TMEM19
    1481  F     2.897E-02         165     SLC40A1
    1482  F     2.897E-02         165     ZNF569
    1483  F     2.897E-02         165     LDHAL6B
    1484  F     2.897E-02         165     ARSA
    1485  F     2.897E-02         165     ZCCHC13
    1486  F     2.897E-02         165     FUT3
    1487  F     2.895E-02         165     KCNIP4
    1488  F     2.895E-02         165     FYCO1
    1489  F     2.895E-02         165     PITPNM2
    1490  F     2.895E-02         165     CEP89
    1491  F     2.895E-02         165     PROZ
    1492  F     2.895E-02         165     OR7D4
    1493  F     2.895E-02         165     SERPIND1
    1494  F     2.893E-02         165     OR8B4
    1495  F     2.893E-02         165     LAMTOR3
    1496  F     2.893E-02         165     PAK1
    1497  F     2.893E-02         165     AKAP14
    1498  F     2.892E-02         165     FRMPD4
    1499  F     2.892E-02         165     PARP1
    1500  F     2.891E-02         165     ALDH3B1
    1501  F     2.891E-02         165     ABHD10
    1502  F     2.891E-02         165     TMEM207
    1503  F     2.891E-02         165     CTBP2
    1504  F     2.891E-02         165     ENHO
    1505  F     2.891E-02         165     PFKFB3
    1506  F     2.891E-02         165     EIF4E3
    1507  F     2.890E-02         165     GUF1
    1508  F     2.890E-02         165     OVCH1
    1509  F     2.890E-02         165     ACPL2
    1510  F     2.890E-02         165     OR6C65
    1511  F     2.890E-02         165     SLC6A20
    1512  F     2.890E-02         165     ZNF578
    1513  F     2.890E-02         165     CREB3L2
    1514  F     2.890E-02         165     NYAP1
    1515  F     2.890E-02         165     DHRSX
    1516  F     2.890E-02         165     RGS21
    1517  F     2.889E-02         165     GGT7
    1518  F     2.889E-02         165     ARPC2
    1519  F     2.889E-02         165     NAT8L
    1520  F     2.889E-02         165     ZNF789
    1521  F     2.887E-02         165     IFT122
    1522  F     2.886E-02         165     RPS6KC1
    1523  F     2.886E-02         165     NAP1L2
    1524  F     2.885E-02         165     KCNMB2
    1525  F     2.885E-02         165     SH2B3
    1526  F     2.885E-02         165     TMEM74B
    1527  F     2.885E-02         165     UPK1B
    1528  F     2.885E-02         165     ZBTB7A
    1529  F     2.885E-02         165     S1PR2
    1530  F     2.885E-02         165     NCCRP1
    1531  F     2.885E-02         165     KRTAP13.1
    1532  F     2.885E-02         165     FABP6
    1533  F     2.885E-02         165     CYP26B1
    1534  F     2.885E-02         165     SHMT2
    1535  F     2.885E-02         165     LAMTOR1
    1536  F     2.885E-02         165     ATCAY
    1537  F     2.885E-02         165     PCGF3
    1538  F     2.885E-02         165     ANKZF1
    1539  F     2.885E-02         165     SEPTIN2
    1540  F     2.885E-02         165     KCNH2
    1541  F     2.885E-02         165     GRTP1
    1542  F     2.884E-02         165     TDG
    1543  F     2.884E-02         165     MAP4K4
    1544  F     2.884E-02         165     PIK3R4
    1545  F     2.884E-02         165     ADH1A
    1546  F     2.884E-02         165     DHRS2
    1547  F     2.884E-02         165     NEU4
    1548  F     2.884E-02         165     MRGPRD
    1549  F     2.884E-02         165     SHKBP1
    1550  F     2.884E-02         165     TLE3
    1551  F     2.884E-02         165     CPZ
    1552  F     2.884E-02         165     RPS5
    1553  F     2.884E-02         165     EIF4E2
    1554  F     2.882E-02         165     FBXW8
    1555  F     2.882E-02         165     NPEPPS
    1556  F     2.882E-02         165     MAGED1
    1557  F     2.882E-02         165     KCNE2
    1558  F     2.882E-02         165     TOMM34
    1559  F     2.882E-02         165     FBXO10
    1560  F     2.882E-02         165     EED
    1561  F     2.882E-02         165     IL36RN
    1562  F     2.882E-02         165     FMR1
    1563  F     2.882E-02         165     FBXL5
    1564  F     2.882E-02         165     TMEM63A
    1565  F     2.882E-02         165     ACE2
    1566  F     2.882E-02         165     NUP54
    1567  F     2.882E-02         165     VPS33A
    1568  F     2.882E-02         165     TMBIM6
    1569  F     2.882E-02         165     PIP5K1C
    1570  F     2.882E-02         165     KIAA1161
    1571  F     2.882E-02         165     SLC37A3
    1572  F     2.882E-02         165     U2AF2
    1573  F     2.882E-02         165     MYOG
    1574  F     2.882E-02         165     ADCK2
    1575  F     2.882E-02         165     CHAC1
    1576  F     2.882E-02         165     NEU3
    1577  F     2.882E-02         165     CHRNA9
    1578  F     2.882E-02         165     SCML1
    1579  F     2.882E-02         165     TBR1
    1580  F     2.882E-02         165     TGOLN2
    1581  F     2.882E-02         165     CRB3
    1582  F     2.882E-02         165     GPR132
    1583  F     2.882E-02         165     OTUB1
    1584  F     2.882E-02         165     PSG11
    1585  F     2.882E-02         165     PLCB1
    1586  F     2.882E-02         165     MBD3
    1587  F     2.882E-02         165     S1PR3
    1588  F     2.882E-02         165     CCDC132
    1589  F     2.882E-02         165     UBE2G2
    1590  F     2.882E-02         165     GAS2L3
    1591  F     2.881E-02         165     TMEM206
    1592  F     2.879E-02         165     YWHAB
    1593  F     2.879E-02         165     MGAT5
    1594  F     2.879E-02         165     LNX1
    1595  F     2.879E-02         165     E2F7
    1596  F     2.879E-02         165     GDPD4
    1597  F     2.878E-02         165     RASGRP4
    1598  F     2.878E-02         165     CCDC94
    1599  F     2.878E-02         165     HERC5
    1600  F     2.878E-02         165     HOMER3
    1601  F     2.878E-02         165     FBLL1
    1602  F     2.878E-02         165     TUBGCP3
    1603  F     2.878E-02         165     CORO2A
    1604  F     2.877E-02         165     PNPLA8
    1605  F     2.877E-02         165     OSBPL6
    1606  F     2.877E-02         165     PSG9
    1607  F     2.877E-02         165     ZCCHC5
    1608  F     2.877E-02         165     UPF3B
    1609  F     2.877E-02         165     CARNS1
    1610  F     2.877E-02         165     GNL3L
    1611  F     2.876E-02         165     FBXO28
    1612  F     2.875E-02         165     LILRB4
    1613  F     2.875E-02         165     USP2
    1614  F     2.875E-02         165     ASB14
    1615  F     2.874E-02         165     FGD6
    1616  F     2.873E-02         165     AKAP17A
    1617  F     2.872E-02         165     ACTG2
    1618  F     2.872E-02         165     KSR2
    1619  F     2.872E-02         165     CDX4
    1620  F     2.872E-02         165     STX5
    1621  F     2.872E-02         165     UGT2A2
    1622  F     2.871E-02         165     RSU1
    1623  F     2.871E-02         165     ZNF816
    1624  F     2.871E-02         165     CCDC67
    1625  F     2.871E-02         165     NPAS2
    1626  F     2.871E-02         165     FBXO41
    1627  F     2.871E-02         165     C10orf91
    1628  F     2.869E-02         165     WBSCR17
    1629  F     2.867E-02         165     PRSS50
    1630  F     2.867E-02         165     BTN1A1
    1631  F     2.867E-02         165     RPLP0
    1632  F     2.867E-02         165     GPR108
    1633  F     2.866E-02         165     OR6C74
    1634  F     2.865E-02         165     GABBR2
    1635  F     2.865E-02         165     ALPI
    1636  F     2.865E-02         165     DENND6B
    1637  F     2.865E-02         165     WDR75
    1638  F     2.865E-02         165     LRRIQ4
    1639  F     2.865E-02         165     CDK5R1
    1640  F     2.864E-02         165     PPP2R5A
    1641  F     2.864E-02         165     FLCN
    1642  F     2.864E-02         165     TLR10
    1643  F     2.864E-02         165     ZNF17
    1644  F     2.864E-02         165     DNMT3B
    1645  F     2.864E-02         165     SLC25A47
    1646  F     2.863E-02         165     CASC1
    1647  F     2.863E-02         165     PLS1
    1648  F     2.863E-02         165     NINL
    1649  F     2.863E-02         165     ZNF682
    1650  F     2.863E-02         165     MELK
    1651  F     2.861E-02         165     IGF1
    1652  F     2.861E-02         165     ZNF611
    1653  F     2.861E-02         165     APOC2
    1654  F     2.860E-02         165     SP140L
    1655  F     2.859E-02         165     QARS
    1656  F     2.859E-02         165     ANO1
    1657  F     2.859E-02         165     ZNF813
    1658  F     2.858E-02         165     CTLA4
    1659  F     2.857E-02         165     KRTAP21.2
    1660  F     2.857E-02         165     KNSTRN
    1661  F     2.857E-02         165     ARSE
    1662  F     2.857E-02         165     PTPN3
    1663  F     2.856E-02         165     RIPK3
    1664  F     2.856E-02         165     PCGF1
    1665  F     2.855E-02         165     BBS10
    1666  F     2.855E-02         165     SREBF1
    1667  F     2.855E-02         165     PSMB11
    1668  F     2.855E-02         165     MSL3
    1669  F     2.855E-02         165     RBMS2
    1670  F     2.854E-02         165     C19orf66
    1671  F     2.854E-02         165     MMP19
    1672  F     2.854E-02         165     TAB3
    1673  F     2.854E-02         165     GJC3
    1674  F     2.854E-02         165     LZIC
    1675  F     2.854E-02         165     PSG5
    1676  F     2.854E-02         165     TOR4A
    1677  F     2.852E-02         165     NR1D2
    1678  F     2.852E-02         165     MAP2K4
    1679  F     2.851E-02         165     LIMD1
    1680  F     2.851E-02         165     KIAA1211L
    1681  F     2.851E-02         165     PPM1N
    1682  F     2.850E-02         165     ZIK1
    1683  F     2.850E-02         165     RARS
    1684  F     2.850E-02         165     CCNY
    1685  F     2.850E-02         165     IGFBP3
    1686  F     2.850E-02         165     CRYBB2
    1687  F     2.850E-02         165     GCNT3
    1688  F     2.848E-02         165     LZTS3
    1689  F     2.848E-02         165     OSTC
    1690  F     2.848E-02         165     TEX29
    1691  F     2.848E-02         165     SLC36A1
    1692  F     2.847E-02         165     FGL2
    1693  F     2.847E-02         165     MBD6
    1694  F     2.847E-02         165     ZNF256
    1695  F     2.847E-02         165     PSME1
    1696  F     2.847E-02         165     TGIF2LX
    1697  F     2.847E-02         165     IGBP1
    1698  F     2.847E-02         165     ZNF510
    1699  F     2.847E-02         165     ARHGAP15
    1700  F     2.847E-02         165     OR6V1
    1701  F     2.846E-02         165     FLII
    1702  F     2.846E-02         165     CHGB
    1703  F     2.846E-02         165     PRKCG
    1704  F     2.846E-02         165     MAT2A
    1705  F     2.845E-02         165     SLC41A1
    1706  F     2.845E-02         165     CWC22
    1707  F     2.845E-02         165     TCEANC
    1708  F     2.845E-02         165     CEP68
    1709  F     2.845E-02         165     HPD
    1710  F     2.845E-02         165     ZBTB39
    1711  F     2.845E-02         165     MICB
    1712  F     2.845E-02         165     KRTAP19.3
    1713  F     2.845E-02         165     PC
    1714  F     2.844E-02         165     FZD10
    1715  F     2.843E-02         165     BCAT1
    1716  F     2.840E-02         165     MAGEA10
    1717  F     2.840E-02         165     C15orf54
    1718  F     2.840E-02         165     KIAA1462
    1719  F     2.840E-02         165     MME
    1720  F     2.840E-02         165     MSANTD2
    1721  F     2.840E-02         165     ATP6AP1
    1722  F     2.840E-02         165     MTMR1
    1723  F     2.840E-02         165     NBR1
    1724  F     2.839E-02         165     C11orf84
    1725  F     2.838E-02         165     PLAGL2
    1726  F     2.837E-02         165     PRRC2A
    1727  F     2.837E-02         165     KIAA1045
    1728  F     2.836E-02         165     CREB3L3
    1729  F     2.836E-02         165     KRTAP20.2
    1730  F     2.836E-02         165     BRCA1
    1731  F     2.836E-02         165     FBXO21
    1732  F     2.835E-02         165     COASY
    1733  F     2.835E-02         165     C22orf24
    1734  F     2.835E-02         165     USP40
    1735  F     2.835E-02         165     POLD1
    1736  F     2.835E-02         165     OXA1L
    1737  F     2.834E-02         165     DKK2
    1738  F     2.834E-02         165     TRIM14
    1739  F     2.834E-02         165     GAB2
    1740  F     2.834E-02         165     MTHFD2
    1741  F     2.830E-02         165     INO80D
    1742  F     2.830E-02         165     NFYB
    1743  F     2.830E-02         165     WIF1
    1744  F     2.830E-02         165     SMS
    1745  F     2.829E-02         165     FAM161A
    1746  F     2.829E-02         165     EXOC3L2
    1747  F     2.829E-02         165     TTC30B
    1748  F     2.829E-02         165     TRIM50
    1749  F     2.829E-02         165     GNPDA1
